segment_id,class,area_px,area_pct,confidence,conf_sulfide,cx,cy
645,fine,206,0.00014,0.7655,0.7893,12491,2039
958,fine,206,0.00014,0.9502,0.9072,7251,3200
1392,fine,206,0.00014,0.7119,0.7885,6317,4747
1421,fine,205,0.00014,0.7286,0.851,4765,4878
1752,fine,205,0.00014,0.7802,0.7783,10708,6376
886,fine,205,0.00014,0.9868,0.9052,2778,2986
1168,fine,205,0.00014,0.6758,0.8608,11468,3854
2870,normal,205,0.00014,0.7516,0.892,7982,10211
1779,fine,205,0.00014,0.9742,0.8326,6802,6448
1829,fine,205,0.00014,0.9657,0.8966,6658,6566
2483,fine,204,0.00014,0.617,0.8166,4352,8758
2298,fine,204,0.00014,0.981,0.8584,1901,8305
1763,fine,204,0.00014,0.9865,0.902,6545,6404
2597,fine,204,0.00014,0.774,0.7908,11354,9107
1474,fine,204,0.00014,0.7669,0.8482,7668,5081
1971,fine,203,0.00014,0.7809,0.7881,3698,7124
280,fine,203,0.00014,0.7875,0.8417,4998,845
2418,fine,203,0.00014,0.9182,0.8885,1882,8642
310,fine,203,0.00014,0.8157,0.8759,5409,972
1697,fine,203,0.00014,0.5704,0.6358,9916,6247
2583,fine,203,0.00014,0.8154,0.9142,6289,9073
221,fine,202,0.00014,0.5266,0.8679,11572,650
2470,fine,202,0.00014,0.7703,0.8635,13042,8731
2076,fine,202,0.00014,0.6749,0.9253,4938,7549
436,fine,202,0.00014,0.7402,0.8512,391,1344
700,fine,202,0.00014,0.7683,0.7309,3832,2305
2655,fine,202,0.00014,0.8552,0.8628,12538,9241
1651,fine,201,0.00014,0.7081,0.8573,13557,6009
1648,fine,201,0.00014,0.6596,0.8723,10843,6004
452,fine,201,0.00014,0.5983,0.8417,11705,1384
1951,fine,200,0.00014,0.5613,0.8738,5815,7068
2667,fine,200,0.00014,0.7423,0.8092,1368,9280
2884,fine,200,0.00014,0.7898,0.8554,8302,10300
842,fine,200,0.00014,0.7306,0.836,11227,2888
687,fine,200,0.00014,0.6253,0.821,2973,2241
2365,fine,200,0.00014,0.974,0.9096,5854,8504
1085,fine,200,0.00014,0.9727,0.9255,4697,3618
1152,fine,199,0.00013,0.8119,0.8419,7596,3816
1468,fine,199,0.00013,0.9631,0.8222,13704,5046
1004,fine,199,0.00013,0.7547,0.8218,3195,3388
2626,fine,198,0.00013,0.8266,0.6776,191,9165
983,fine,198,0.00013,0.8699,0.888,3072,3298
2072,fine,198,0.00013,0.747,0.8716,6217,7535
1200,fine,198,0.00013,0.8184,0.6999,7738,3972
179,fine,198,0.00013,0.6356,0.8462,11209,506
2123,fine,197,0.00013,0.9148,0.85,12223,7667
2015,fine,197,0.00013,0.7793,0.8715,13555,7322
1970,fine,197,0.00013,0.5189,0.8404,2720,7122
1261,fine,197,0.00013,0.7989,0.7934,12522,4168
659,fine,197,0.00013,0.575,0.7712,8047,2114
1857,fine,196,0.00013,0.9516,0.8211,5076,6659
1745,fine,196,0.00013,0.7235,0.8667,12759,6360
306,fine,196,0.00013,0.8388,0.8609,7570,963
1605,fine,196,0.00013,0.685,0.844,12393,5834
1380,fine,196,0.00013,0.7893,0.9306,3919,4702
2921,fine,196,0.00013,0.7397,0.8206,12659,10544
1792,fine,195,0.00013,0.7643,0.7783,3132,6486
1729,fine,195,0.00013,0.7585,0.8534,12375,6336
1094,fine,195,0.00013,0.9274,0.9273,6796,3635
552,fine,195,0.00013,0.7216,0.8772,1534,1694
2158,fine,195,0.00013,0.8742,0.8271,12077,7768
2081,normal,195,0.00013,0.5116,0.6945,530,7573
2531,fine,195,0.00013,0.7496,0.82,715,8915
275,fine,194,0.00013,0.7762,0.8287,5550,842
1221,fine,194,0.00013,0.7982,0.8179,3221,4044
2473,fine,194,0.00013,0.8058,0.8745,11276,8734
1362,fine,194,0.00013,0.8307,0.9202,7583,4569
170,fine,194,0.00013,0.7936,0.8143,8046,476
575,fine,194,0.00013,0.6189,0.8142,5513,1762
881,fine,193,0.00013,0.8851,0.9107,2162,2979
2438,fine,193,0.00013,0.8147,0.8875,8039,8681
997,fine,193,0.00013,0.9291,0.8161,4365,3364
2256,fine,193,0.00013,0.598,0.8426,10225,8168
572,fine,192,0.00013,0.7612,0.8097,698,1750
1629,fine,192,0.00013,0.6715,0.8468,10939,5930
1610,fine,192,0.00013,0.9732,0.8056,6831,5842
586,fine,192,0.00013,0.9696,0.9044,2810,1793
1784,fine,192,0.00013,0.9736,0.8845,6790,6454
383,fine,192,0.00013,0.9268,0.9258,7477,1192
874,fine,191,0.00013,0.9728,0.8647,2554,2952
303,fine,191,0.00013,0.8007,0.8604,5683,939
1685,fine,191,0.00013,0.9567,0.8923,7055,6178
60,fine,190,0.00013,0.7953,0.8132,5127,133
2,fine,190,0.00013,0.7005,0.8786,1303,6
1481,fine,190,0.00013,0.654,0.8207,7270,5102
1424,fine,190,0.00013,0.7513,0.8438,8525,4887
1133,fine,190,0.00013,0.8457,0.7967,3585,3765
583,fine,190,0.00013,0.925,0.8686,8817,1782
1405,fine,190,0.00013,0.7509,0.842,5824,4800
2092,fine,189,0.00013,0.8074,0.8371,13075,7587
2376,fine,189,0.00013,0.8837,0.8119,11116,8533
2478,fine,188,0.00013,0.8197,0.7747,8111,8748
696,fine,188,0.00013,0.6288,0.8023,10012,2285
2892,fine,188,0.00013,0.8181,0.826,13639,10354
904,fine,188,0.00013,0.9798,0.8535,2851,3043
2474,fine,188,0.00013,0.7765,0.8786,7251,8734
625,fine,188,0.00013,0.6415,0.82,3535,1924
1673,fine,188,0.00013,0.9036,0.8117,7232,6134
1871,fine,188,0.00013,0.9367,0.9039,4998,6690
1733,fine,188,0.00013,0.9896,0.8399,6612,6342
88,fine,187,0.00013,0.6639,0.8311,3889,211
444,fine,187,0.00013,0.784,0.9028,9109,1363
217,fine,187,0.00013,0.6308,0.8238,11215,645
130,fine,187,0.00013,0.8166,0.8084,7268,351
2624,fine,186,0.00013,0.595,0.826,4634,9163
1223,fine,186,0.00013,0.6861,0.9325,11533,4063
2925,fine,186,0.00013,0.5686,0.9232,7594,10556
2877,fine,186,0.00013,0.7537,0.8361,10738,10242
1748,fine,185,0.00012,0.7774,0.8977,9333,6366
2417,fine,185,0.00012,0.7446,0.8949,2549,8639
253,fine,185,0.00012,0.6115,0.9281,12451,768
2260,fine,185,0.00012,0.9649,0.8994,5779,8181
1688,fine,184,0.00012,0.9796,0.779,6486,6187
2698,fine,184,0.00012,0.6897,0.8062,1707,9391
412,fine,184,0.00012,0.8597,0.8405,4833,1283
1818,fine,184,0.00012,0.9597,0.8348,6724,6548
2294,fine,184,0.00012,0.5292,0.8819,9352,8294
2238,fine,183,0.00012,0.973,0.8813,5721,8121
304,fine,182,0.00012,0.6141,0.8317,846,941
2762,fine,182,0.00012,0.9153,0.8129,5417,9614
37,fine,182,0.00012,0.83,0.8573,8186,81
1374,fine,181,0.00012,0.7123,0.8388,3627,4644
1093,fine,181,0.00012,0.9696,0.9215,4627,3637
2880,fine,181,0.00012,0.8034,0.887,8293,10265
2109,normal,181,0.00012,0.5475,0.7759,6907,7633
208,fine,181,0.00012,0.9047,0.8936,6269,607
2875,fine,181,0.00012,0.661,0.8005,6518,10228
1459,fine,181,0.00012,0.9611,0.8226,13652,5017
218,fine,181,0.00012,0.8403,0.8741,7853,648
2419,fine,181,0.00012,0.9744,0.7235,5927,8637
422,fine,181,0.00012,0.8398,0.9206,5294,1312
50,fine,180,0.00012,0.8313,0.7465,8108,105
533,fine,180,0.00012,0.7013,0.8207,1001,1604
2251,fine,180,0.00012,0.9659,0.9143,5768,8154
342,fine,180,0.00012,0.9109,0.8179,8180,1084
695,fine,180,0.00012,0.7246,0.855,10564,2280
1549,fine,179,0.00012,0.8468,0.7611,4175,5474
1507,fine,179,0.00012,0.9785,0.8755,13558,5249
1984,fine,179,0.00012,0.7561,0.8096,13270,7196
2866,fine,179,0.00012,0.7731,0.8125,5773,10185
1469,fine,179,0.00012,0.6749,0.8075,6975,5057
2360,fine,179,0.00012,0.6068,0.7292,13473,8495
1674,fine,179,0.00012,0.8933,0.8879,7261,6135
162,fine,179,0.00012,0.7158,0.8226,2577,452
1155,fine,179,0.00012,0.7134,0.8171,10919,3825
2110,fine,178,0.00012,0.8855,0.823,4660,7637
2958,fine,178,0.00012,0.8926,0.8105,11894,10725
345,fine,178,0.00012,0.7203,0.9231,5959,1087
2927,fine,178,0.00012,0.7527,0.8028,12632,10566
2203,fine,178,0.00012,0.8222,0.8661,11732,7922
977,fine,178,0.00012,0.9356,0.8739,7203,3269
490,fine,178,0.00012,0.9865,0.8872,8813,1501
2132,fine,178,0.00012,0.9007,0.8387,4485,7703
544,fine,178,0.00012,0.981,0.8522,8826,1646
1525,fine,178,0.00012,0.8503,0.8524,1272,5366
1110,fine,177,0.00012,0.9268,0.8376,6978,3692
47,fine,177,0.00012,0.5583,0.841,9341,103
34,fine,177,0.00012,0.7816,0.8166,5850,74
1383,fine,177,0.00012,0.6926,0.8084,3491,4710
2053,fine,177,0.00012,0.8017,0.8431,13102,7480
834,fine,177,0.00012,0.9289,0.9058,2149,2866
1764,fine,176,0.00012,0.535,0.8124,13335,6403
814,fine,176,0.00012,0.8784,0.8186,2949,2797
1590,normal,176,0.00012,0.5158,0.7926,6003,5684
1908,fine,176,0.00012,0.7748,0.7894,4696,6853
2575,fine,176,0.00012,0.7822,0.7579,6570,9058
2961,fine,176,0.00012,0.8494,0.9154,12104,10735
994,fine,176,0.00012,0.9395,0.871,2880,3334
2338,fine,176,0.00012,0.9467,0.9046,1953,8433
132,fine,175,0.00012,0.5667,0.7881,12859,356
2214,fine,175,0.00012,0.8864,0.8058,5886,8011
2471,fine,175,0.00012,0.7988,0.839,2289,8733
355,fine,175,0.00012,0.6422,0.8231,1204,1112
2586,fine,175,0.00012,0.8817,0.8729,380,9080
2126,normal,175,0.00012,0.6212,0.9075,387,7675
1904,fine,174,0.00012,0.8055,0.8184,11024,6820
1567,fine,174,0.00012,0.7861,0.8976,4207,5563
2391,fine,174,0.00012,0.9737,0.8595,5902,8589
1523,fine,174,0.00012,0.8751,0.8662,1244,5342
1186,fine,174,0.00012,0.8283,0.7971,2423,3920
381,fine,174,0.00012,0.7127,0.9259,5922,1187
1591,fine,174,0.00012,0.6812,0.7885,12088,5689
1746,fine,174,0.00012,0.983,0.8393,6836,6366
2787,fine,174,0.00012,0.8161,0.8946,5782,9754
52,fine,173,0.00012,0.7557,0.8355,12377,115
791,fine,173,0.00012,0.8175,0.8502,5663,2719
2087,fine,173,0.00012,0.5982,0.9084,4947,7583
2283,fine,173,0.00012,0.7074,0.8107,7357,8263
2412,fine,173,0.00012,0.7357,0.8091,4411,8627
2916,fine,173,0.00012,0.8148,0.814,10452,10516
154,fine,173,0.00012,0.7675,0.7784,3183,413
2659,fine,172,0.00012,0.8807,0.8191,13183,9252
348,fine,172,0.00012,0.8992,0.8245,8147,1094
2805,fine,172,0.00012,0.8073,0.9048,6275,9882
875,fine,172,0.00012,0.6688,0.9103,10211,2952
2017,fine,172,0.00012,0.9379,0.8706,9843,7333
543,fine,172,0.00012,0.8661,0.7937,7180,1632
13,fine,172,0.00012,0.7121,0.9016,10495,9
1543,fine,171,0.00012,0.9517,0.9081,13228,5447
2043,fine,171,0.00012,0.7622,0.8319,12793,7417
344,fine,171,0.00012,0.9008,0.8376,4613,1084
2615,fine,171,0.00012,0.8037,0.8181,1077,9131
829,fine,171,0.00012,0.8478,0.8175,7820,2856
449,fine,170,0.00011,0.8151,0.8074,2104,1381
362,fine,170,0.00011,0.9374,0.87,8447,1134
1827,fine,170,0.00011,0.7825,0.8123,13033,6561
1488,fine,170,0.00011,0.9,0.8686,12588,5156
1342,fine,170,0.00011,0.7446,0.9212,11851,4474
421,fine,170,0.00011,0.824,0.7749,2359,1308
1428,fine,170,0.00011,0.9156,0.8689,13416,4890
2464,fine,170,0.00011,0.8466,0.9143,7148,8727
1373,fine,169,0.00011,0.5829,0.8295,10476,4626
1124,fine,169,0.00011,0.685,0.8197,13429,3731
1444,fine,169,0.00011,0.7111,0.9184,4455,4968
1407,fine,169,0.00011,0.7696,0.8018,4778,4806
2691,fine,169,0.00011,0.6326,0.8496,288,9383
2327,fine,169,0.00011,0.8546,0.8316,11243,8402
1747,fine,169,0.00011,0.7922,0.8789,9260,6364
1142,fine,169,0.00011,0.8539,0.7814,5589,3785
933,fine,169,0.00011,0.8145,0.8429,4062,3120
2191,fine,168,0.00011,0.771,0.8048,4224,7877
1923,fine,168,0.00011,0.7704,0.8491,12789,6921
1696,fine,168,0.00011,0.9891,0.83,6633,6235
2509,fine,167,0.00011,0.5849,0.7452,3831,8822
287,fine,167,0.00011,0.6478,0.8178,12818,863
2926,fine,167,0.00011,0.8467,0.7872,10683,10556
2448,fine,166,0.00011,0.6938,0.7852,3621,8704
2042,normal,166,0.00011,0.5093,0.7887,6773,7417
742,fine,166,0.00011,0.9574,0.7976,6068,2487
547,fine,166,0.00011,0.9808,0.8924,8801,1650
2578,fine,166,0.00011,0.8737,0.8433,408,9061
1668,fine,166,0.00011,0.7323,0.8071,5500,6122
612,fine,166,0.00011,0.791,0.8169,10315,1894
2306,fine,165,0.00011,0.74,0.9258,2812,8316
1678,fine,165,0.00011,0.9593,0.8342,7042,6162
2609,fine,165,0.00011,0.5779,0.6675,4621,9128
1240,fine,165,0.00011,0.8558,0.9284,5282,4110
532,fine,165,0.00011,0.9359,0.8821,7487,1605
2548,fine,165,0.00011,0.8749,0.7921,10968,8952
2772,fine,165,0.00011,0.9415,0.9079,5548,9673
862,fine,165,0.00011,0.9852,0.8644,2792,2934
1387,fine,164,0.00011,0.8602,0.9158,7523,4721
313,fine,164,0.00011,0.7902,0.8201,5356,990
2228,fine,164,0.00011,0.9635,0.8962,5707,8085
380,fine,164,0.00011,0.8835,0.8386,8013,1183
1316,fine,164,0.00011,0.7639,0.7902,4601,4395
2354,fine,164,0.00011,0.6378,0.8419,13403,8475
1853,fine,164,0.00011,0.7737,0.8804,7571,6640
1887,fine,164,0.00011,0.9404,0.8931,5039,6756
229,fine,163,0.00011,0.7846,0.8037,5063,681
603,fine,163,0.00011,0.907,0.9229,2951,1863
722,fine,163,0.00011,0.9584,0.9132,6115,2400
2818,fine,163,0.00011,0.8101,0.7742,6118,9954
248,fine,163,0.00011,0.8332,0.8428,7280,745
1639,fine,163,0.00011,0.968,0.8833,7024,5975
403,fine,163,0.00011,0.9042,0.8428,7931,1247
974,fine,163,0.00011,0.9595,0.8755,2889,3243
540,fine,163,0.00011,0.8976,0.872,2468,1622
1068,fine,163,0.00011,0.751,0.757,834,3559
1754,fine,163,0.00011,0.5092,0.8176,13552,6376
1395,fine,162,0.00011,0.606,0.8233,5270,4761
1451,fine,162,0.00011,0.6788,0.8081,8548,4994
718,fine,162,0.00011,0.6842,0.7941,5559,2359
1406,fine,162,0.00011,0.7707,0.7956,4504,4804
706,fine,162,0.00011,0.749,0.7685,41,2314
588,fine,161,0.00011,0.9676,0.8372,2782,1801
590,fine,161,0.00011,0.8124,0.8278,4147,1799
2236,fine,161,0.00011,0.8571,0.8231,11762,8106
530,fine,161,0.00011,0.8149,0.8221,7107,1601
2555,fine,161,0.00011,0.7803,0.8042,12711,8976
1638,fine,161,0.00011,0.8517,0.8329,3782,5974
2459,fine,161,0.00011,0.6865,0.8616,2734,8721
1144,fine,161,0.00011,0.8177,0.81,3979,3787
675,fine,161,0.00011,0.838,0.8269,4082,2172
1197,fine,160,0.00011,0.9202,0.8128,4396,3963
1924,fine,160,0.00011,0.8895,0.828,9991,6935
1202,fine,159,0.00011,0.7658,0.8811,2706,3976
1153,fine,159,0.00011,0.7436,0.7686,2814,3821
1941,fine,159,0.00011,0.5922,0.9274,2423,7011
992,fine,159,0.00011,0.8963,0.8799,5339,3325
1410,fine,159,0.00011,0.7967,0.8955,8570,4824
2127,fine,159,0.00011,0.6162,0.8246,2593,7681
1371,fine,159,0.00011,0.7758,0.7712,3953,4621
1414,fine,159,0.00011,0.7346,0.7783,5773,4842
660,fine,158,0.00011,0.8466,0.8451,2691,2113
1354,fine,158,0.00011,0.7305,0.8348,6438,4529
2713,fine,158,0.00011,0.6981,0.7734,1201,9441
1875,fine,158,0.00011,0.6368,0.914,8497,6700
2139,fine,158,0.00011,0.7413,0.8921,4718,7723
140,fine,158,0.00011,0.8006,0.8388,8000,366
1064,fine,157,0.00011,0.808,0.9054,7426,3553
2096,fine,157,0.00011,0.9248,0.8343,12317,7594
2819,fine,157,0.00011,0.9052,0.9001,2643,9960
731,fine,157,0.00011,0.5466,0.7819,8390,2442
186,fine,157,0.00011,0.7923,0.8174,5035,524
769,fine,157,0.00011,0.6789,0.9295,7738,2633
389,fine,157,0.00011,0.8284,0.8029,2261,1221
2234,fine,156,0.00011,0.7038,0.8004,3702,8104
2734,fine,156,0.00011,0.9803,0.8547,5564,9503
2164,fine,156,0.00011,0.8963,0.8725,12270,7778
2263,fine,156,0.00011,0.8218,0.8093,11232,8182
2694,fine,156,0.00011,0.8402,0.7868,13370,9384
2140,fine,156,0.00011,0.6566,0.8425,4774,7725
1233,fine,156,0.00011,0.7489,0.7932,12520,4099
1914,fine,156,0.00011,0.7081,0.8043,13633,6867
1267,fine,156,0.00011,0.7741,0.7914,2456,4180
1188,fine,156,0.00011,0.7223,0.9003,10791,3929
1706,fine,155,0.0001,0.6814,0.7809,12120,6269
1619,fine,155,0.0001,0.9491,0.8685,7011,5889
1274,fine,155,0.0001,0.6612,0.9296,3581,4214
2366,fine,155,0.0001,0.7471,0.6587,3117,8508
38,fine,155,0.0001,0.7646,0.8162,4973,83
2182,fine,155,0.0001,0.7555,0.8621,4654,7844
2403,fine,155,0.0001,0.8481,0.7735,10877,8607
1681,fine,155,0.0001,0.9663,0.8612,6992,6165
1664,fine,154,0.0001,0.6314,0.8993,11984,6086
1793,fine,154,0.0001,0.7743,0.8419,3749,6485
2352,fine,154,0.0001,0.7606,0.8075,10517,8466
233,fine,154,0.0001,0.8573,0.8034,4285,686
2378,fine,154,0.0001,0.8539,0.7801,8282,8552
2749,fine,154,0.0001,0.939,0.905,5808,9555
2216,fine,154,0.0001,0.8037,0.7731,1496,8019
941,fine,154,0.0001,0.8876,0.8902,1204,3161
396,fine,153,0.0001,0.8973,0.8222,7974,1229
1640,fine,153,0.0001,0.8028,0.8104,12964,5979
2343,fine,153,0.0001,0.7501,0.7442,4495,8438
2291,fine,153,0.0001,0.7518,0.762,4519,8282
771,fine,153,0.0001,0.9329,0.8633,6162,2645
2764,fine,152,0.0001,0.9,0.9001,5801,9622
1012,fine,152,0.0001,0.9351,0.8429,6946,3399
1003,fine,152,0.0001,0.9272,0.8263,7014,3380
1731,fine,152,0.0001,0.832,0.9126,7988,6339
982,fine,151,0.0001,0.8446,0.8204,7773,3287
668,fine,151,0.0001,0.6868,0.8129,8893,2134
2183,fine,151,0.0001,0.7707,0.8229,5674,7846
2550,fine,151,0.0001,0.7906,0.7907,8618,8964
797,fine,151,0.0001,0.7324,0.8029,9244,2725
806,fine,151,0.0001,0.9644,0.8498,2697,2760
727,fine,151,0.0001,0.6911,0.8727,736,2425
106,fine,151,0.0001,0.6628,0.8142,5615,264
1600,fine,151,0.0001,0.964,0.7504,6802,5773
960,fine,150,0.0001,0.7475,0.7923,3435,3199
2142,fine,150,0.0001,0.6292,0.8052,2521,7731
2564,fine,150,0.0001,0.9771,0.8971,12125,9012
2662,fine,150,0.0001,0.8554,0.8562,13527,9258
429,fine,150,0.0001,0.6833,0.709,13029,1330
2460,fine,150,0.0001,0.896,0.785,6945,8717
1171,fine,150,0.0001,0.7994,0.7532,5586,3865
274,fine,150,0.0001,0.6669,0.7675,9408,843
2204,fine,150,0.0001,0.61,0.8369,7144,7937
2358,fine,150,0.0001,0.9562,0.8145,6010,8493
2433,fine,150,0.0001,0.7478,0.6843,3050,8668
728,fine,149,0.0001,0.706,0.7616,505,2433
1353,fine,149,0.0001,0.8429,0.8053,7499,4524
844,fine,149,0.0001,0.6807,0.7696,1433,2894
477,fine,149,0.0001,0.7856,0.7922,1812,1475
2552,fine,149,0.0001,0.71,0.7543,2223,8970
2136,fine,148,0.0001,0.5816,0.7566,10912,7714
1625,fine,148,0.0001,0.95,0.9173,11298,5911
2618,fine,148,0.0001,0.7914,0.8492,6337,9141
432,fine,148,0.0001,0.8281,0.7925,3868,1331
2374,fine,148,0.0001,0.8347,0.7861,2288,8529
488,fine,148,0.0001,0.9748,0.8176,8907,1499
2678,fine,148,0.0001,0.5587,0.811,4510,9319
880,fine,148,0.0001,0.9403,0.8733,5174,2973
2878,fine,148,0.0001,0.8781,0.8283,9632,10241
1928,fine,147,0.0001,0.6964,0.7785,279,6960
1595,fine,147,0.0001,0.8723,0.7863,13706,5722
1847,fine,147,0.0001,0.9609,0.8084,6628,6619
666,fine,147,0.0001,0.7137,0.8159,3277,2128
2346,fine,147,0.0001,0.9519,0.8854,6023,8447
1783,fine,147,0.0001,0.9817,0.7498,6679,6455
2797,fine,146,0.0001,0.5639,0.9185,2993,9831
307,fine,146,0.0001,0.793,0.8316,5762,962
2524,fine,146,0.0001,0.611,0.775,4718,8885
860,fine,146,0.0001,0.9062,0.8938,2182,2925
198,normal,146,0.0001,0.5185,0.8611,10017,570
689,fine,145,0.0001,0.6579,0.8,3199,2256
1396,fine,145,0.0001,0.7957,0.9048,11587,4765
757,fine,145,0.0001,0.9633,0.8732,2281,2539
648,fine,145,0.0001,0.5637,0.8444,1113,2049
121,fine,145,0.0001,0.8191,0.7148,7231,309
1712,fine,145,0.0001,0.606,0.7934,10108,6282
2484,fine,145,0.0001,0.8207,0.8705,1442,8758
1513,fine,145,0.0001,0.536,0.7608,5600,5293
2773,fine,145,0.0001,0.6395,0.771,1694,9681
45,fine,145,0.0001,0.8004,0.8023,6374,100
548,fine,145,0.0001,0.9806,0.8848,8668,1657
398,fine,145,0.0001,0.8705,0.8432,5423,1230
805,fine,144,0.0001,0.7943,0.9194,7739,2752
239,fine,144,0.0001,0.6719,0.7925,13306,707
1441,fine,144,0.0001,0.7434,0.8064,4271,4951
1156,fine,144,0.0001,0.9224,0.8723,4816,3831
407,fine,144,0.0001,0.8514,0.8089,4859,1263
1175,fine,143,0.0001,0.8425,0.7855,3669,3877
984,fine,143,0.0001,0.7519,0.8276,3488,3298
1126,fine,143,0.0001,0.6366,0.8298,1090,3738
2253,fine,143,0.0001,0.8755,0.8689,11804,8158
2016,fine,143,0.0001,0.8189,0.7735,10375,7325
2434,fine,143,0.0001,0.7558,0.8239,2511,8675
918,fine,143,0.0001,0.7997,0.8197,4083,3082
2196,fine,143,0.0001,0.618,0.8028,2845,7888
2178,fine,143,0.0001,0.8321,0.7787,13564,7829
2157,fine,143,0.0001,0.8369,0.7933,13472,7766
1583,fine,143,0.0001,0.9254,0.8307,6928,5640
2180,fine,142,0.0001,0.6835,0.8041,9100,7842
2657,fine,142,0.0001,0.6939,0.8043,9335,9247
1338,fine,142,0.0001,0.796,0.8941,13406,4451
826,fine,142,0.0001,0.8394,0.7847,257,2848
1537,fine,142,0.0001,0.7996,0.8513,3300,5428
1075,fine,142,0.0001,0.7775,0.8357,7265,3588
2767,fine,141,0.0001,0.8782,0.6498,10754,9635
1691,fine,141,0.0001,0.96,0.8671,7003,6208
1097,fine,141,0.0001,0.7663,0.8182,9440,3641
2944,fine,141,0.0001,0.7841,0.7772,5828,10675
864,fine,141,0.0001,0.8842,0.8154,6155,2930
1389,fine,141,0.0001,0.6421,0.7844,5234,4742
2436,fine,141,0.0001,0.7026,0.7611,3611,8678
1336,fine,140,9e-05,0.7805,0.6473,12591,4450
1580,fine,140,9e-05,0.6838,0.8157,5230,5615
1607,fine,140,9e-05,0.7245,0.7998,11827,5832
462,fine,140,9e-05,0.8893,0.8068,9031,1411
360,fine,140,9e-05,0.8863,0.8313,5483,1128
281,fine,140,9e-05,0.8163,0.8009,2430,847
283,fine,140,9e-05,0.5004,0.8249,12261,849
346,fine,140,9e-05,0.8988,0.8364,8607,1086
690,fine,139,9e-05,0.9133,0.7513,2257,2257
110,fine,139,9e-05,0.8015,0.7635,4839,271
515,fine,139,9e-05,0.7448,0.8642,5002,1547
2454,fine,139,9e-05,0.9141,0.7386,6177,8716
1975,fine,139,9e-05,0.968,0.8612,9879,7166
1518,fine,139,9e-05,0.8546,0.7814,1283,5325
1082,fine,139,9e-05,0.7519,0.7789,5850,3604
2295,fine,138,9e-05,0.8646,0.8789,829,8291
269,fine,138,9e-05,0.7885,0.8545,4999,825
1044,fine,138,9e-05,0.5786,0.7366,12516,3523
803,fine,138,9e-05,0.8538,0.7924,7495,2746
2091,fine,138,9e-05,0.8019,0.7841,12905,7586
2166,fine,138,9e-05,0.8882,0.9098,12184,7784
1845,fine,138,9e-05,0.6702,0.9112,8891,6604
1211,fine,138,9e-05,0.7086,0.8374,5706,4014
2383,fine,137,9e-05,0.9326,0.9049,6113,8571
1039,fine,137,9e-05,0.886,0.8312,9569,3508
2952,fine,137,9e-05,0.695,0.7358,1865,10704
2528,fine,137,9e-05,0.9773,0.8432,12106,8905
2557,fine,137,9e-05,0.9003,0.8632,5962,8984
2269,fine,137,9e-05,0.9771,0.8194,5748,8215
562,fine,136,9e-05,0.9686,0.8562,2822,1717
1704,fine,136,9e-05,0.8106,0.7608,6026,6264
2499,fine,136,9e-05,0.7433,0.8267,3223,8791
2899,fine,136,9e-05,0.8245,0.7437,5880,10387
662,fine,136,9e-05,0.8148,0.7944,5879,2121
1718,fine,136,9e-05,0.9796,0.8113,6455,6304
747,fine,136,9e-05,0.7505,0.9176,256,2505
441,fine,136,9e-05,0.8295,0.8002,4221,1356
1065,fine,136,9e-05,0.9717,0.8886,4916,3559
267,fine,136,9e-05,0.8439,0.8353,7864,823
924,fine,136,9e-05,0.7012,0.8938,9941,3096
1881,fine,135,9e-05,0.9433,0.8821,5155,6725
1506,fine,135,9e-05,0.8173,0.8188,3439,5249
1259,fine,135,9e-05,0.7883,0.7861,12794,4155
1628,fine,135,9e-05,0.9494,0.9059,11287,5925
1957,fine,135,9e-05,0.772,0.7496,8225,7080
2839,fine,135,9e-05,0.7717,0.7616,6508,10070
1083,fine,135,9e-05,0.9743,0.8527,4728,3609
1848,fine,134,9e-05,0.8563,0.8614,3713,6623
714,fine,134,9e-05,0.9692,0.7769,2487,2343
1193,fine,134,9e-05,0.9307,0.8759,6673,3954
2641,fine,134,9e-05,0.7988,0.8892,1031,9196
1319,normal,134,9e-05,0.5019,0.754,9983,4397
2399,fine,134,9e-05,0.9329,0.8627,1849,8605
327,fine,134,9e-05,0.9031,0.7634,4582,1047
2465,fine,134,9e-05,0.7928,0.7461,12309,8729
183,fine,134,9e-05,0.5649,0.8913,12362,514
1394,fine,133,9e-05,0.8577,0.8837,7538,4757
2823,fine,133,9e-05,0.8309,0.8229,13707,9984
1379,fine,133,9e-05,0.6657,0.785,51,4699
2194,fine,133,9e-05,0.6134,0.8109,2747,7881
508,fine,133,9e-05,0.9512,0.8464,7693,1536
197,fine,133,9e-05,0.8174,0.8169,7275,562
601,fine,133,9e-05,0.7573,0.7861,7423,1856
156,fine,133,9e-05,0.7808,0.8707,182,416
2309,fine,133,9e-05,0.7952,0.8398,177,8339
2167,fine,133,9e-05,0.6195,0.799,2827,7786
340,fine,133,9e-05,0.8594,0.7385,7184,1076
843,fine,133,9e-05,0.7039,0.7482,6771,2888
1949,fine,132,9e-05,0.7988,0.8241,5037,7059
2466,fine,132,9e-05,0.8386,0.8436,8296,8730
2084,fine,132,9e-05,0.5719,0.7824,8850,7575
1868,fine,132,9e-05,0.6436,0.9231,8882,6668
2059,fine,132,9e-05,0.9335,0.8814,4821,7496
776,fine,132,9e-05,0.9626,0.9041,2289,2660
