segment_id,class,area_px,area_pct,confidence,conf_sulfide,cx,cy
152,fine,1524,0.00118,0.6286,0.9578,4869,609
2089,fine,1514,0.00117,0.75,0.9683,2959,9052
621,fine,1509,0.00117,0.7597,0.914,7422,2825
1629,fine,1507,0.00116,0.7455,0.9664,6370,7316
384,fine,1504,0.00116,0.6091,0.8642,11924,1601
1364,fine,1493,0.00115,0.5532,0.9478,3989,5700
924,fine,1481,0.00114,0.6418,0.9442,9975,3783
1261,fine,1481,0.00114,0.7149,0.9377,2761,4974
1238,fine,1480,0.00114,0.7622,0.8557,2743,4866
340,fine,1480,0.00114,0.5901,0.8887,10917,1458
254,fine,1476,0.00114,0.5985,0.8756,6732,1007
590,fine,1471,0.00114,0.5543,0.9094,5294,2650
1045,fine,1464,0.00113,0.924,0.9315,11465,4125
1936,fine,1461,0.00113,0.8786,0.94,5830,8468
1464,fine,1460,0.00113,0.7266,0.9529,3231,6642
1677,normal,1449,0.00112,0.7478,0.9449,2801,7471
267,fine,1443,0.00112,0.695,0.9399,11763,1072
1633,fine,1438,0.00111,0.7399,0.9345,3383,7330
1594,fine,1433,0.00111,0.5955,0.9227,2794,7205
933,fine,1428,0.0011,0.5531,0.8582,115,3792
12,fine,1426,0.0011,0.5165,0.892,583,34
1286,fine,1419,0.0011,0.8624,0.927,13339,5078
36,fine,1416,0.00109,0.6992,0.9122,1870,118
1678,fine,1415,0.00109,0.7562,0.9351,3447,7474
945,fine,1405,0.00109,0.9159,0.9585,11658,3813
1904,fine,1405,0.00109,0.857,0.957,7860,8290
732,fine,1400,0.00108,0.8265,0.96,4669,3301
133,fine,1395,0.00108,0.5501,0.8963,219,492
1595,normal,1395,0.00108,0.8422,0.9645,13,7203
1488,fine,1388,0.00107,0.8349,0.9635,13387,6869
1490,normal,1388,0.00107,0.6108,0.9576,2079,6876
1036,normal,1383,0.00107,0.5186,0.9556,9882,4080
531,fine,1367,0.00106,0.5208,0.868,3519,2319
572,normal,1366,0.00106,0.6905,0.9466,12861,2526
2129,fine,1361,0.00105,0.6033,0.9228,5861,9359
368,fine,1360,0.00105,0.5369,0.8653,7902,1555
715,fine,1355,0.00105,0.816,0.9344,4473,3235
33,fine,1353,0.00105,0.528,0.9391,623,93
1370,normal,1351,0.00104,0.722,0.9377,3589,5742
623,fine,1349,0.00104,0.5862,0.9571,9413,2818
1949,fine,1346,0.00104,0.8782,0.9429,10467,8534
1972,fine,1343,0.00104,0.554,0.8201,11970,8609
907,fine,1338,0.00103,0.8995,0.9507,11364,3745
897,fine,1335,0.00103,0.9007,0.9274,5217,3711
1240,fine,1328,0.00103,0.8786,0.9465,12257,4864
804,fine,1327,0.00103,0.8396,0.9363,4414,3480
1893,fine,1324,0.00102,0.8907,0.9457,7659,8223
570,normal,1322,0.00102,0.7421,0.9468,13382,2508
824,fine,1321,0.00102,0.847,0.909,4462,3551
2013,fine,1320,0.00102,0.878,0.9488,2660,8742
1498,fine,1319,0.00102,0.8465,0.9568,2707,6929
758,fine,1310,0.00101,0.8228,0.9302,4232,3370
2055,normal,1309,0.00101,0.5653,0.9308,7251,8940
1379,fine,1308,0.00101,0.6992,0.8926,2464,5812
920,fine,1305,0.00101,0.9066,0.9444,5416,3768
864,fine,1301,0.00101,0.851,0.9479,11946,3638
1720,normal,1299,0.001,0.6846,0.9588,364,7571
1073,fine,1290,0.001,0.5614,0.8762,2378,4226
1908,normal,1285,0.00099,0.5664,0.8771,1443,8284
202,fine,1281,0.00099,0.9485,0.9225,11755,796
2036,fine,1280,0.00099,0.7763,0.9027,6781,8847
1826,fine,1274,0.00098,0.6966,0.9396,2573,7893
52,fine,1273,0.00098,0.619,0.9133,11540,195
1562,fine,1268,0.00098,0.7912,0.9525,3482,7103
320,fine,1267,0.00098,0.6891,0.8959,12749,1349
2102,fine,1265,0.00098,0.7533,0.8592,969,9138
1375,fine,1260,0.00097,0.8366,0.9585,13315,5776
781,fine,1258,0.00097,0.6691,0.9399,1403,3450
1585,fine,1257,0.00097,0.5639,0.9494,13232,7173
635,fine,1254,0.00097,0.6643,0.8962,4913,2849
546,fine,1251,0.00097,0.5991,0.9365,11896,2376
849,fine,1251,0.00097,0.7114,0.9374,8402,3603
214,fine,1248,0.00096,0.5818,0.8867,7025,822
582,fine,1246,0.00096,0.5203,0.8106,5725,2601
1696,fine,1244,0.00096,0.7963,0.9568,6010,7520
1213,fine,1242,0.00096,0.7802,0.9505,11622,4768
631,fine,1242,0.00096,0.6088,0.852,3835,2852
203,fine,1240,0.00096,0.9524,0.9283,11924,792
234,fine,1238,0.00096,0.6412,0.9167,10939,899
972,fine,1238,0.00096,0.8112,0.9534,12419,3901
1667,fine,1237,0.00096,0.6697,0.9497,1002,7444
529,fine,1232,0.00095,0.5023,0.8903,5924,2306
1661,fine,1231,0.00095,0.7247,0.9023,12392,7427
1808,fine,1229,0.00095,0.9366,0.9375,3947,7850
896,fine,1227,0.00095,0.9049,0.948,5296,3695
620,normal,1225,0.00095,0.5569,0.9511,10532,2824
1396,fine,1223,0.00095,0.6371,0.8689,13160,6037
1697,fine,1218,0.00094,0.8704,0.8848,12936,7513
1205,fine,1213,0.00094,0.7269,0.9308,1485,4746
1886,fine,1208,0.00093,0.7415,0.8751,3926,8156
1525,fine,1202,0.00093,0.728,0.9308,3518,7002
1100,fine,1202,0.00093,0.588,0.9254,9644,4313
1307,fine,1199,0.00093,0.654,0.8668,12973,5235
1243,fine,1199,0.00093,0.5376,0.8685,1689,4872
66,fine,1195,0.00092,0.6658,0.8508,6189,267
49,fine,1194,0.00092,0.6367,0.8466,4195,192
1968,fine,1192,0.00092,0.7236,0.9515,9746,8599
1438,fine,1187,0.00092,0.8162,0.9435,6429,6480
2062,fine,1179,0.00091,0.7856,0.939,1056,8958
189,fine,1176,0.00091,0.9355,0.9501,12132,733
99,fine,1174,0.00091,0.6634,0.9494,10091,367
262,fine,1172,0.00091,0.7913,0.8685,12306,1034
1670,fine,1172,0.00091,0.6588,0.9508,10553,7455
915,normal,1155,0.00089,0.5406,0.9365,11050,3754
1684,fine,1155,0.00089,0.6642,0.9554,1115,7500
914,fine,1153,0.00089,0.9052,0.9247,5327,3743
949,fine,1153,0.00089,0.8968,0.9463,5203,3822
1482,normal,1148,0.00089,0.9475,0.926,33,6827
554,normal,1146,0.00089,0.9088,0.8952,11402,2424
352,fine,1144,0.00088,0.6793,0.9077,10591,1487
268,fine,1142,0.00088,0.6094,0.9044,5594,1081
2115,fine,1140,0.00088,0.6085,0.8934,5585,9214
650,normal,1139,0.00088,0.582,0.9603,10528,2919
2097,fine,1134,0.00088,0.7134,0.9084,5947,9104
1618,fine,1130,0.00087,0.7559,0.9271,3403,7298
1637,fine,1126,0.00087,0.5815,0.9349,922,7328
1155,fine,1125,0.00087,0.8717,0.9234,13088,4493
402,fine,1117,0.00086,0.5988,0.8639,4738,1633
1303,fine,1112,0.00086,0.6688,0.9161,1272,5186
699,fine,1109,0.00086,0.7773,0.9514,12629,3179
1748,fine,1108,0.00086,0.7152,0.8713,5911,7646
1397,fine,1099,0.00085,0.6876,0.8834,13282,6063
1084,fine,1098,0.00085,0.619,0.9316,9122,4239
757,fine,1095,0.00085,0.742,0.9186,2343,3379
1510,fine,1095,0.00085,0.8736,0.9464,2670,6962
1358,fine,1094,0.00085,0.632,0.8539,11651,5628
464,fine,1092,0.00084,0.7704,0.8772,5066,1928
1849,normal,1091,0.00084,0.5836,0.9305,2852,7989
130,fine,1089,0.00084,0.7892,0.7797,10933,485
989,fine,1087,0.00084,0.717,0.9426,1796,3936
909,normal,1085,0.00084,0.5781,0.9484,10806,3744
2041,fine,1078,0.00083,0.6827,0.9295,13102,8853
1714,fine,1076,0.00083,0.7321,0.9431,1711,7559
1082,fine,1075,0.00083,0.681,0.9359,5428,4248
1626,normal,1071,0.00083,0.5233,0.931,2787,7304
1194,fine,1071,0.00083,0.7975,0.8867,1316,4695
109,fine,1069,0.00083,0.5961,0.9156,24,403
1564,fine,1069,0.00083,0.6098,0.9474,7034,7109
1415,fine,1067,0.00082,0.6253,0.9601,7994,6221
812,fine,1065,0.00082,0.6178,0.9206,6944,3501
1555,normal,1063,0.00082,0.7457,0.9388,1140,7097
476,fine,1061,0.00082,0.5899,0.9492,716,1990
738,normal,1058,0.00082,0.6124,0.9113,11552,3332
1860,fine,1054,0.00081,0.8769,0.8777,3846,8013
853,fine,1054,0.00081,0.8335,0.9515,4408,3608
1245,fine,1047,0.00081,0.7398,0.9216,12699,4881
965,fine,1043,0.00081,0.915,0.9367,11724,3889
1070,fine,1037,0.0008,0.6863,0.9508,9067,4202
1273,fine,1034,0.0008,0.877,0.9563,12256,5007
2056,fine,1033,0.0008,0.7297,0.8976,6890,8943
1933,fine,1031,0.0008,0.8531,0.9547,5892,8448
719,fine,1028,0.00079,0.6986,0.9363,4850,3249
587,fine,1027,0.00079,0.6792,0.896,1267,2610
1467,fine,1026,0.00079,0.8319,0.9491,13201,6656
2059,fine,1026,0.00079,0.5888,0.8895,4979,8941
1428,normal,1026,0.00079,0.5185,0.8824,8500,6368
1765,fine,1025,0.00079,0.7588,0.941,6354,7718
1004,fine,1025,0.00079,0.8112,0.9367,12483,3967
511,normal,1020,0.00079,0.5117,0.8162,290,2217
1210,fine,1017,0.00079,0.7733,0.8704,2794,4762
1885,fine,1015,0.00078,0.6934,0.8958,9291,8146
788,fine,1010,0.00078,0.7838,0.9538,8447,3439
614,normal,1010,0.00078,0.8382,0.9445,11731,2785
1776,normal,1009,0.00078,0.5538,0.9326,1894,7765
417,fine,1003,0.00078,0.6045,0.9029,6662,1689
480,fine,999,0.00077,0.5075,0.8079,204,2014
237,fine,999,0.00077,0.8931,0.9264,13189,915
174,fine,997,0.00077,0.9299,0.9503,11774,683
22,normal,993,0.00077,0.7011,0.93,12857,65
1437,fine,993,0.00077,0.7853,0.9011,6768,6468
53,fine,992,0.00077,0.7273,0.9455,11064,202
1198,fine,989,0.00076,0.7985,0.949,11372,4698
1112,fine,985,0.00076,0.6833,0.8761,1334,4347
963,normal,984,0.00076,0.7207,0.936,9764,3863
1103,fine,977,0.00076,0.5682,0.8949,1855,4315
973,fine,977,0.00076,0.7865,0.9288,10387,3902
73,normal,976,0.00075,0.554,0.9485,13299,266
1347,fine,975,0.00075,0.6383,0.955,4459,5554
1716,fine,974,0.00075,0.7759,0.9451,3468,7561
2060,fine,971,0.00075,0.8623,0.9566,2858,8947
231,fine,969,0.00075,0.8568,0.9288,12831,885
1199,fine,966,0.00075,0.7559,0.8754,2863,4715
526,fine,963,0.00074,0.5401,0.892,11717,2290
580,normal,962,0.00074,0.6236,0.9431,10613,2582
79,fine,960,0.00074,0.7033,0.9318,5906,314
157,fine,958,0.00074,0.6263,0.9445,4279,624
391,fine,954,0.00074,0.6001,0.8732,6854,1603
376,fine,953,0.00074,0.5393,0.84,6333,1569
1550,fine,946,0.00073,0.6877,0.9456,3028,7068
1690,fine,945,0.00073,0.5789,0.9418,1283,7512
993,fine,943,0.00073,0.8826,0.9487,5430,3933
1497,fine,942,0.00073,0.7572,0.9428,2551,6913
819,fine,940,0.00073,0.8092,0.9527,4266,3529
520,fine,939,0.00073,0.5312,0.8576,3119,2248
1956,fine,939,0.00073,0.6726,0.9422,1026,8543
505,normal,935,0.00072,0.5246,0.8178,368,2163
754,fine,933,0.00072,0.6363,0.9542,13350,3372
1016,fine,933,0.00072,0.7723,0.9441,11138,3994
290,fine,932,0.00072,0.6252,0.8927,10114,1188
827,fine,931,0.00072,0.8304,0.9418,4383,3551
304,fine,925,0.00072,0.7256,0.9088,10466,1289
1966,fine,924,0.00071,0.8849,0.9426,10350,8601
1815,normal,920,0.00071,0.6459,0.9359,867,7849
1651,fine,920,0.00071,0.7097,0.896,12336,7390
2066,fine,917,0.00071,0.8074,0.924,2977,8961
1538,fine,913,0.00071,0.8201,0.9308,3419,7031
1369,fine,913,0.00071,0.7214,0.9388,2479,5740
116,fine,910,0.0007,0.6735,0.8809,5892,444
752,fine,908,0.0007,0.6715,0.9213,952,3374
324,fine,907,0.0007,0.5601,0.884,11063,1374
2137,fine,903,0.0007,0.6615,0.8791,2103,9426
842,normal,903,0.0007,0.6161,0.9382,11189,3582
2065,fine,902,0.0007,0.5496,0.9364,13372,8956
1207,fine,900,0.0007,0.7199,0.936,2929,4751
1383,fine,900,0.0007,0.7381,0.9521,11867,5880
1167,fine,898,0.00069,0.7296,0.8518,1462,4544
1719,fine,898,0.00069,0.6906,0.9494,3428,7568
1142,fine,897,0.00069,0.7384,0.9409,8536,4457
594,normal,897,0.00069,0.5289,0.908,6823,2656
1663,fine,893,0.00069,0.7769,0.9404,3465,7443
539,fine,892,0.00069,0.6071,0.8569,1457,2356
833,fine,891,0.00069,0.8864,0.9291,12940,3557
1189,normal,884,0.00068,0.555,0.8643,1764,4684
763,fine,882,0.00068,0.5568,0.9129,2598,3385
1034,fine,882,0.00068,0.6394,0.9027,2123,4061
1775,normal,880,0.00068,0.5941,0.9471,1932,7756
1354,fine,876,0.00068,0.6962,0.9366,2070,5605
960,fine,875,0.00068,0.8927,0.9437,5314,3865
691,fine,871,0.00067,0.7154,0.9389,8692,3137
11,normal,869,0.00067,0.6564,0.9294,12794,25
1156,fine,866,0.00067,0.7798,0.9559,8705,4493
611,fine,866,0.00067,0.6906,0.9316,7351,2769
1715,fine,864,0.00067,0.7331,0.9368,9672,7556
679,normal,860,0.00066,0.6978,0.9436,10548,3080
1812,fine,860,0.00066,0.5685,0.9457,2443,7843
461,fine,860,0.00066,0.7434,0.9462,5176,1906
1013,fine,859,0.00066,0.9212,0.9513,11740,3990
1847,fine,857,0.00066,0.9081,0.9475,3905,7979
168,fine,856,0.00066,0.9079,0.9474,12307,650
769,fine,855,0.00066,0.8104,0.9394,2199,3405
532,fine,854,0.00066,0.5053,0.8845,5866,2325
293,fine,852,0.00066,0.5689,0.8211,10999,1203
710,fine,851,0.00066,0.7003,0.9235,1553,3219
91,fine,850,0.00066,0.7007,0.9236,1819,335
281,fine,847,0.00065,0.5607,0.924,11623,1127
98,fine,842,0.00065,0.5961,0.8889,4369,353
1752,fine,834,0.00064,0.6766,0.9061,1556,7655
2026,fine,833,0.00064,0.7466,0.8719,5576,8792
912,normal,831,0.00064,0.5977,0.9382,10973,3743
1875,fine,829,0.00064,0.6757,0.934,3604,8076
307,fine,828,0.00064,0.5079,0.9172,3487,1296
615,fine,827,0.00064,0.5072,0.9342,1536,2789
327,fine,827,0.00064,0.7157,0.9005,13164,1395
1848,fine,827,0.00064,0.915,0.9477,3862,7977
407,fine,823,0.00064,0.5831,0.9324,11457,1654
2093,fine,821,0.00063,0.5767,0.9407,13026,9073
1221,fine,817,0.00063,0.6632,0.9182,146,4825
1515,fine,815,0.00063,0.7732,0.9365,2545,6973
1130,fine,811,0.00063,0.7394,0.9409,8567,4409
365,fine,810,0.00063,0.6842,0.9111,13160,1538
1692,normal,808,0.00062,0.5177,0.9454,2692,7506
1151,fine,806,0.00062,0.9121,0.9324,13254,4476
1220,fine,805,0.00062,0.7237,0.916,2937,4792
326,fine,801,0.00062,0.5711,0.9127,11000,1381
1444,fine,800,0.00062,0.7651,0.8323,13098,6508
145,fine,799,0.00062,0.864,0.9046,11576,564
900,fine,797,0.00062,0.9247,0.944,11645,3714
226,fine,795,0.00061,0.9086,0.9475,11842,872
1203,fine,795,0.00061,0.6768,0.8112,2588,4735
16,fine,792,0.00061,0.6737,0.9382,4265,41
1524,fine,784,0.00061,0.551,0.8605,11969,6992
284,fine,783,0.00061,0.6032,0.8643,5933,1140
1182,fine,779,0.0006,0.695,0.9397,11024,4614
477,fine,777,0.0006,0.5385,0.8457,113,2003
1553,fine,776,0.0006,0.6855,0.8842,8767,7079
175,fine,775,0.0006,0.8748,0.9318,12678,669
1033,normal,774,0.0006,0.5838,0.8799,3382,4065
86,fine,774,0.0006,0.5849,0.8051,1268,322
2045,normal,772,0.0006,0.6122,0.9525,7321,8888
378,normal,770,0.0006,0.5397,0.7268,3108,1581
1367,normal,769,0.00059,0.739,0.9468,3666,5699
535,fine,767,0.00059,0.5704,0.9445,11851,2342
1146,fine,765,0.00059,0.902,0.9389,11471,4460
289,fine,765,0.00059,0.6247,0.8648,10847,1187
1119,fine,762,0.00059,0.8362,0.9414,8796,4370
183,fine,758,0.00059,0.9261,0.9441,11666,717
1477,normal,757,0.00059,0.5836,0.9509,2051,6781
1475,fine,756,0.00058,0.6981,0.9024,762,6758
2131,fine,754,0.00058,0.7295,0.9229,259,9376
1613,fine,754,0.00058,0.691,0.9073,3249,7266
1147,fine,753,0.00058,0.7282,0.8946,1337,4467
857,fine,752,0.00058,0.9078,0.9265,11752,3616
1865,fine,748,0.00058,0.5814,0.9431,3508,8044
700,fine,747,0.00058,0.6097,0.9294,12776,3175
286,fine,745,0.00058,0.6303,0.8511,5600,1152
1254,fine,741,0.00057,0.6241,0.9157,1028,4904
1854,normal,741,0.00057,0.7747,0.9555,1549,7993
1710,fine,740,0.00057,0.8735,0.9178,12903,7543
187,fine,739,0.00057,0.7052,0.9279,10902,738
870,fine,739,0.00057,0.9172,0.9405,11679,3645
8,normal,738,0.00057,0.8292,0.9529,13066,6
825,fine,734,0.00057,0.9126,0.9206,13164,3536
519,fine,733,0.00057,0.7133,0.8504,4531,2249
1544,fine,731,0.00057,0.5488,0.8589,8205,7045
1989,fine,730,0.00056,0.8453,0.9465,10557,8654
1511,fine,730,0.00056,0.7875,0.9159,754,6962
1046,fine,729,0.00056,0.6081,0.9029,2196,4122
445,fine,720,0.00056,0.7398,0.9438,5178,1798
601,fine,720,0.00056,0.5768,0.8644,6731,2681
2053,fine,719,0.00056,0.8023,0.9206,3078,8922
114,fine,717,0.00055,0.6427,0.926,2311,418
1679,fine,717,0.00055,0.8876,0.9258,12858,7476
153,fine,715,0.00055,0.5814,0.9346,1694,616
1206,fine,715,0.00055,0.6711,0.8744,2530,4745
1530,fine,712,0.00055,0.5644,0.8963,10405,7012
29,fine,711,0.00055,0.5766,0.8402,5233,84
111,fine,708,0.00055,0.681,0.9047,6989,405
866,fine,708,0.00055,0.8806,0.9037,12800,3639
1140,fine,707,0.00055,0.8106,0.9387,12043,4446
879,fine,705,0.00055,0.886,0.9326,5230,3658
564,fine,705,0.00055,0.5452,0.8568,5491,2480
2136,fine,704,0.00054,0.6778,0.9171,342,9415
818,fine,702,0.00054,0.8527,0.908,5009,3516
1784,fine,699,0.00054,0.8595,0.9472,3625,7778
1727,fine,697,0.00054,0.7827,0.9271,6065,7583
1489,fine,695,0.00054,0.545,0.867,1706,6875
380,fine,694,0.00054,0.5056,0.9186,11369,1578
1912,normal,693,0.00054,0.5214,0.9425,917,8310
2125,fine,691,0.00053,0.6542,0.9361,1892,9324
31,normal,691,0.00053,0.7727,0.9266,13249,88
1655,fine,689,0.00053,0.5837,0.9296,917,7407
538,normal,688,0.00053,0.5013,0.8577,5996,2338
90,fine,686,0.00053,0.6727,0.9173,5055,341
1551,fine,684,0.00053,0.6186,0.9315,3646,7069
1642,normal,682,0.00053,0.5688,0.8671,8230,7336
1089,fine,679,0.00052,0.8322,0.9395,5040,4269
517,fine,678,0.00052,0.5377,0.8019,3060,2240
67,normal,677,0.00052,0.5278,0.8508,7439,256
1507,normal,677,0.00052,0.5716,0.8651,1390,6947
1554,fine,676,0.00052,0.6811,0.8024,8539,7087
283,fine,676,0.00052,0.6229,0.8291,6873,1137
1537,fine,675,0.00052,0.7145,0.9226,2503,7025
478,fine,673,0.00052,0.6822,0.9321,5279,2003
1486,fine,671,0.00052,0.5541,0.8959,10519,6846
702,fine,670,0.00052,0.7571,0.9203,4751,3194
1951,fine,670,0.00052,0.6535,0.9383,1754,8522
136,fine,667,0.00052,0.659,0.9339,5988,503
400,normal,662,0.00051,0.5001,0.8746,5831,1631
299,fine,662,0.00051,0.6092,0.8336,6928,1244
798,fine,661,0.00051,0.6349,0.8341,8978,3467
2127,fine,659,0.00051,0.5921,0.8697,5834,9342
1338,fine,659,0.00051,0.6052,0.8763,9931,5441
452,fine,657,0.00051,0.5351,0.8892,5645,1817
2011,fine,656,0.00051,0.6308,0.9242,1570,8721
1517,fine,654,0.00051,0.7417,0.941,656,6978
245,fine,649,0.0005,0.7588,0.9176,11287,941
966,normal,649,0.0005,0.5467,0.9375,9910,3886
930,normal,648,0.0005,0.5027,0.9487,9889,3783
1646,normal,646,0.0005,0.5775,0.8597,8161,7348
674,normal,646,0.0005,0.6484,0.9305,11783,3035
296,fine,645,0.0005,0.6366,0.8765,10143,1210
1652,fine,644,0.0005,0.6998,0.9237,1503,7392
2154,normal,643,0.0005,0.51,0.9412,13241,9578
600,normal,641,0.0005,0.733,0.8794,12716,2686
1059,fine,641,0.0005,0.5499,0.8823,2450,4143
1056,fine,638,0.00049,0.8597,0.9263,4958,4150
1649,fine,637,0.00049,0.5876,0.9498,1040,7368
314,fine,635,0.00049,0.5875,0.9261,4408,1328
1454,fine,635,0.00049,0.5447,0.8514,10456,6593
1372,normal,634,0.00049,0.7179,0.934,3634,5749
1995,fine,634,0.00049,0.6921,0.957,9097,8660
1743,fine,634,0.00049,0.802,0.9203,3494,7623
741,fine,634,0.00049,0.6256,0.7614,9508,3325
85,fine,633,0.00049,0.6727,0.9149,4996,321
1440,fine,628,0.00049,0.5767,0.9308,372,6498
975,fine,624,0.00048,0.8767,0.9212,12778,3891
1790,fine,623,0.00048,0.9484,0.9241,3917,7793
562,normal,621,0.00048,0.5252,0.9223,11830,2448
1833,fine,620,0.00048,0.8317,0.9481,4088,7912
801,fine,618,0.00048,0.9013,0.9373,13195,3467
1898,normal,618,0.00048,0.6442,0.887,4776,8229
734,fine,617,0.00048,0.7595,0.9359,12874,3292
1887,fine,614,0.00047,0.7362,0.9568,6231,8153
169,fine,614,0.00047,0.9228,0.9406,11818,657
1123,fine,613,0.00047,0.9155,0.9432,11545,4392
717,fine,612,0.00047,0.6459,0.9287,1686,3243
1632,normal,611,0.00047,0.5065,0.9356,1078,7318
442,fine,609,0.00047,0.6106,0.9222,11643,1767
1122,fine,609,0.00047,0.9484,0.9265,13289,4401
1932,fine,609,0.00047,0.8135,0.8463,6002,8431
1548,fine,607,0.00047,0.6945,0.8526,5638,7056
1040,fine,606,0.00047,0.64,0.878,2056,4085
1584,fine,606,0.00047,0.653,0.9396,3170,7159
1278,fine,606,0.00047,0.6161,0.8542,11669,5016
950,fine,603,0.00047,0.5886,0.912,11085,3815
1279,fine,602,0.00047,0.6538,0.7612,95,5022
1707,normal,601,0.00046,0.8163,0.9348,2814,7532
1645,fine,601,0.00046,0.7364,0.9091,6359,7353
843,fine,600,0.00046,0.7254,0.9266,8400,3581
1259,fine,599,0.00046,0.6034,0.8956,3144,4949
331,fine,598,0.00046,0.5105,0.9186,12293,1399
124,fine,597,0.00046,0.6202,0.9372,4411,448
1430,fine,597,0.00046,0.8388,0.9544,6576,6404
1074,fine,596,0.00046,0.59,0.9419,9596,4226
2082,fine,596,0.00046,0.6069,0.8825,4973,9022
951,fine,596,0.00046,0.8537,0.9507,12537,3817
1878,normal,596,0.00046,0.5056,0.921,3410,8095
918,fine,595,0.00046,0.8843,0.9051,12720,3756
210,fine,595,0.00046,0.5769,0.9119,2996,807
279,fine,595,0.00046,0.6145,0.7534,10853,1121
1570,fine,594,0.00046,0.7616,0.935,2535,7134
1973,normal,593,0.00046,0.5938,0.954,7196,8601
343,fine,593,0.00046,0.7297,0.9128,13151,1457
1948,fine,593,0.00046,0.8474,0.8705,5938,8514
255,fine,592,0.00046,0.6322,0.9376,5167,1001
1546,fine,591,0.00046,0.8002,0.9447,3185,7047
1658,fine,590,0.00046,0.5908,0.9434,1083,7409
1304,fine,590,0.00046,0.6106,0.9115,384,5204
658,fine,586,0.00045,0.5257,0.9341,10428,2949
2074,fine,585,0.00045,0.5282,0.9335,13403,8992
1296,fine,581,0.00045,0.5454,0.8764,3554,5152
997,normal,580,0.00045,0.6139,0.9388,9878,3939
2134,fine,580,0.00045,0.6354,0.939,1454,9391
1324,normal,578,0.00045,0.5271,0.9262,3988,5355
882,fine,576,0.00045,0.7258,0.929,10558,3667
1596,fine,575,0.00044,0.624,0.86,9107,7191
1843,fine,574,0.00044,0.8502,0.9264,3687,7949
633,fine,574,0.00044,0.6059,0.9218,910,2843
1970,fine,571,0.00044,0.6502,0.9365,1850,8613
444,fine,570,0.00044,0.5886,0.8134,12894,1789
360,fine,570,0.00044,0.6225,0.8351,7088,1510
2123,fine,568,0.00044,0.5348,0.8251,4706,9298
120,fine,568,0.00044,0.6683,0.759,2211,443
671,normal,563,0.00044,0.9469,0.8399,10785,3025
1012,fine,563,0.00044,0.8894,0.9281,5008,3983
1568,fine,562,0.00043,0.621,0.8572,9122,7128
1076,fine,562,0.00043,0.8475,0.9302,4981,4235
764,fine,562,0.00043,0.6751,0.9204,988,3393
468,fine,561,0.00043,0.5493,0.8174,6255,1943
1348,fine,561,0.00043,0.5017,0.938,3999,5557
1760,fine,560,0.00043,0.5251,0.8967,3376,7694
2113,fine,559,0.00043,0.7297,0.9494,2964,9185
1029,fine,558,0.00043,0.5084,0.95,4334,4038
1884,fine,556,0.00043,0.5992,0.8062,1982,8148
1950,fine,556,0.00043,0.7329,0.9216,7509,8515
911,fine,551,0.00043,0.8981,0.9227,4822,3737
1439,normal,549,0.00042,0.5445,0.8641,8326,6476
622,fine,549,0.00042,0.5926,0.8969,6238,2815
341,normal,548,0.00042,0.5639,0.9073,11380,1449
1598,fine,546,0.00042,0.7201,0.9408,2722,7199
946,fine,546,0.00042,0.8971,0.9156,5077,3804
1417,fine,545,0.00042,0.6064,0.8574,9895,6221
432,fine,545,0.00042,0.6581,0.8355,4342,1732
1872,fine,544,0.00042,0.7879,0.9463,6813,8061
1802,fine,542,0.00042,0.8128,0.8977,12833,7821
589,fine,541,0.00042,0.6631,0.8481,1099,2628
947,fine,541,0.00042,0.8988,0.9279,5333,3804
63,normal,539,0.00042,0.593,0.9142,8793,225
2144,fine,539,0.00042,0.669,0.8775,6238,9495
696,fine,538,0.00042,0.7637,0.9378,12578,3163
1505,fine,537,0.00042,0.6807,0.9423,8547,6934
766,fine,535,0.00041,0.6972,0.9093,1875,3397
230,fine,535,0.00041,0.8912,0.9436,11574,887
514,fine,532,0.00041,0.5551,0.8376,6373,2208
595,normal,529,0.00041,0.6401,0.8858,6907,2655
2141,fine,529,0.00041,0.67,0.8512,6098,9476
158,fine,528,0.00041,0.6289,0.9297,4979,625
1820,fine,526,0.00041,0.5267,0.9215,2355,7861
943,fine,525,0.00041,0.65,0.856,8939,3802
659,fine,524,0.00041,0.6813,0.9336,545,2949
1673,normal,523,0.0004,0.5994,0.9356,2746,7455
1547,fine,520,0.0004,0.6828,0.843,8509,7046
1840,fine,518,0.0004,0.7333,0.9327,6417,7934
610,fine,518,0.0004,0.628,0.9209,3621,2744
413,fine,517,0.0004,0.6064,0.9084,12879,1675
689,fine,516,0.0004,0.6899,0.9322,7508,3127
20,fine,515,0.0004,0.6624,0.8882,1287,55
690,fine,513,0.0004,0.722,0.9078,8599,3134
2008,fine,512,0.0004,0.5962,0.8559,11767,8712
548,fine,508,0.00039,0.6273,0.8466,757,2388
479,fine,507,0.00039,0.7106,0.871,11583,2000
1479,fine,506,0.00039,0.5506,0.875,10517,6793
1422,normal,506,0.00039,0.5584,0.8124,2117,6311
983,fine,505,0.00039,0.8896,0.9417,5391,3915
1864,fine,505,0.00039,0.5867,0.8507,5398,8030
651,fine,505,0.00039,0.6718,0.9262,538,2915
1363,fine,504,0.00039,0.695,0.8266,4261,5679
1003,fine,498,0.00038,0.8036,0.8838,5669,3960
925,fine,498,0.00038,0.7827,0.9315,10580,3770
1565,fine,498,0.00038,0.5912,0.8961,13332,7116
